Quality;Description;n
6.663913609314994;['Age <= 47.5', 'Polydipsia == True'];88
6.6408380699015765;['sudden_weight_loss == True', 'partial_paresis == True'];127
6.5562337934616535;['weakness == True', 'Polydipsia == True'];179
6.546156648988179;['Age <= 47.5', 'visual_blurring == True'];64
6.529096922280629;['Polyuria == False', 'Polydipsia == True'];40
6.528588656095363;['Age <= 42.0', 'visual_blurring == True'];46
6.519641533113404;['Age <= 37.0', 'weakness == True'];39
6.4629412161274935;['delayed_healing == False', 'Alopecia == True'];61
6.353973641363663;['Age > 42.0', 'Polydipsia == True'];162
6.353408415450178;['Age > 47.5', 'Polydipsia == True'];145
6.309397391460486;['partial_paresis == False', 'Polyuria == True'];90
6.290284719981436;['Alopecia == False', 'Irritability == True'];78
6.230250382030709;['sudden_weight_loss == True', 'Polyphagia == True'];130
5.865298128715516;['sudden_weight_loss == True', 'Polydipsia == True'];149
5.847441311770905;['weakness == False', 'Alopecia == True'];63
5.766570691465287;['partial_paresis == True', 'Irritability == True'];71
5.594483217474714;['Polydipsia == False', 'Obesity == True'];39
5.5511077730170015;['weakness == False', 'Polydipsia == True'];54
5.5459940210081005;['muscle_stiffness == False', 'Polyuria == True'];142
5.374761079690332;['delayed_healing == True', 'Itching == False'];64
5.373969558325079;['partial_paresis == True', 'muscle_stiffness == False'];111
5.193255455002818;['sudden_weight_loss == False', 'Polydipsia == True'];84
5.182083091568771;['visual_blurring == True', 'Polyphagia == False'];89
5.16501143555662;['Polyphagia == False', 'Itching == True'];119
5.121444006954361;['visual_blurring == False', 'Polyuria == True'];112
5.1053943625390135;['Age <= 47.5', 'Irritability == True'];45
5.057915391964476;['delayed_healing == True', 'Polyuria == False'];101
5.045080140960586;['Itching == False', 'Alopecia == True'];59
4.96258773045559;['Polyphagia == False', 'Polyuria == True'];92
4.945471300940168;['partial_paresis == True', 'Itching == False'];100
4.8330425951914835;['delayed_healing == True', 'Polydipsia == False'];117
4.706736103501948;['delayed_healing == True', 'Alopecia == False'];121
4.603007957224962;['sudden_weight_loss == True', 'Alopecia == True'];50
4.139104091292161;['partial_paresis == False', 'Irritability == True'];55
4.130775428643528;['partial_paresis == False', 'Alopecia == True'];129
3.987103330287604;['sudden_weight_loss == False', 'Irritability == True'];58
3.9355890437942698;['Polyphagia == True', 'Genital_thrush == True'];46
3.923091912159462;['partial_paresis == False', 'Obesity == True'];51
3.8995198743785267;['Age > 47.5', 'Obesity == True'];52
3.890191992294774;['Itching == False', 'Genital_thrush == True'];46
3.826928534151017;['weakness == True', 'Irritability == True'];90
3.685439656266151;['Age <= 42.0', 'Itching == True'];55
3.5010772711701272;['Alopecia == False', 'Genital_thrush == True'];55
3.49074794373305;['Obesity == False', 'Irritability == True'];94
3.2254484294001156;['Age <= 39.0', 'Alopecia == True'];18
3.021267505840305;['Polyuria == False', 'Genital_thrush == True'];49
2.9580771133663415;['partial_paresis == True', 'Genital_thrush == True'];29
2.760161433528584;['Polyphagia == False', 'delayed_healing == True'];96
2.7062407782768183;['Age <= 37.0', 'Alopecia == True'];14
2.6711107475197857;['partial_paresis == False', 'Polydipsia == True'];76
2.59177903745268;['partial_paresis == False', 'delayed_healing == True'];112
2.5732509135542907;['visual_blurring == True', 'muscle_stiffness == False'];94
2.486985017965714;['weakness == True', 'Obesity == True'];56
2.4089742562830287;['Age <= 47.5', 'Alopecia == True'];63
2.3659392781137383;['Age <= 47.5', 'Genital_thrush == True'];57
2.3601280165852025;['Age <= 42.0', 'Obesity == True'];20
2.2857876825457235;['Polydipsia == False', 'Irritability == True'];47
2.265837297964731;['visual_blurring == False', 'Irritability == True'];61
2.109377275252492;['Obesity == False', 'Alopecia == True'];146
2.1019732638581656;['Polyuria == False', 'Irritability == True'];37
2.0356313233683956;['Age > 42.0', 'Genital_thrush == True'];90
2.0088865859814584;['delayed_healing == True', 'Polydipsia == True'];122
2.0012571994452273;['Irritability == False', 'Genital_thrush == True'];73
1.9686134039103873;['partial_paresis == True', 'Alopecia == True'];50
1.870502283868315;['Polyphagia == True', 'Polydipsia == True'];147
1.8107965118462008;['partial_paresis == False', 'Genital_thrush == True'];87
1.8084467547006913;['muscle_stiffness == True', 'Alopecia == True'];72
1.793660111652701;['weakness == True', 'Alopecia == True'];116
1.7918084557765237;['delayed_healing == False', 'Genital_thrush == True'];48
1.5718288052983;['Age > 37.0', 'Genital_thrush == True'];107
1.5376600252392327;['Age > 39.0', 'Genital_thrush == True'];95
1.4104734458201398;['Itching == False', 'Irritability == True'];52
1.3980593384061022;['visual_blurring == False', 'Polydipsia == True'];86
1.378164190252712;['muscle_stiffness == False', 'Polydipsia == True'];123
1.2686810185011277;['Age > 47.5', 'Genital_thrush == True'];59
1.2081120441406057;['sudden_weight_loss == False', 'Genital_thrush == True'];58
1.2048951096824174;['Age > 42.0', 'Alopecia == True'];152
1.1865252707412677;['Genital_thrush == True'];116
1.1739777245326914;['delayed_healing == True', 'Obesity == True'];34
1.1624155425195668;['Polyphagia == False', 'Alopecia == True'];104
1.1018413495605959;['Age > 39.0', 'Alopecia == True'];161
1.0949249614333119;['Age <= 37.0', 'Irritability == True'];10
0.9958956551003313;['Age <= 37.0', 'delayed_healing == True'];26
0.9420880104335771;['Obesity == False', 'Genital_thrush == True'];92
0.8962600046301068;['delayed_healing == True', 'Genital_thrush == True'];68
0.891653171680248;['visual_blurring == False', 'Alopecia == True'];97
0.8789305654073045;['Alopecia == True'];179
0.8263644221605924;['muscle_stiffness == False', 'Irritability == True'];57
0.81856386699462;['delayed_healing == False', 'Irritability == True'];54
0.806852103731124;['visual_blurring == True', 'Obesity == True'];50
0.7945915271019737;['partial_paresis == False', 'Itching == True'];129
0.7849419808386178;['visual_blurring == False', 'Genital_thrush == True'];80
0.783017785223699;['Age > 37.0', 'Alopecia == True'];165
0.7379930712872533;['Age > 47.5', 'Polyphagia == False'];103
0.7261001851820041;['Polydipsia == False', 'Alopecia == True'];137
0.6885702277545239;['Age <= 42.0', 'delayed_healing == True'];52
0.6513938964369878;['Age <= 37.0', 'Itching == True'];20
0.6493520282339403;['Age <= 42.0', 'Polyphagia == True'];51
0.5990709127400141;['Age <= 39.0', 'delayed_healing == True'];43
0.5897203376099229;['Age <= 37.0', 'Polyphagia == True'];24
0.5801350413283577;['weakness == True', 'Genital_thrush == True'];71
0.5619094626458401;['Age <= 39.0', 'Irritability == True'];25
0.5284345981898313;['weakness == False', 'Genital_thrush == True'];45
0.5245224743820809;['Genital_thrush == False', 'Alopecia == True'];118
0.47882140635064174;['sudden_weight_loss == False', 'Obesity == True'];35
0.4365772914829001;['Age <= 37.0', 'partial_paresis == True'];26
0.4219856156832742;['muscle_stiffness == True', 'Obesity == True'];48
0.4218336656456366;['Age <= 39.0', 'Genital_thrush == True'];21
0.3995427861674177;['Irritability == False', 'Alopecia == True'];131
0.3987431866491178;['Age <= 39.0', 'Itching == True'];41
0.39489676328098255;['Polydipsia == False', 'Genital_thrush == True'];61
0.3916745639183685;['Age > 47.5', 'muscle_stiffness == False'];132
0.3694898356897252;['Age <= 39.0', 'Polyphagia == True'];42
0.33372021148018494;['Age <= 42.0', 'Genital_thrush == True'];26
0.29636921201362876;['Itching == True', 'Obesity == True'];43
0.28625625114008535;['Age <= 37.0', 'visual_blurring == True'];23
0.2503394103107197;['Age <= 39.0', 'partial_paresis == True'];43
0.20018553169935577;['Age <= 39.0', 'visual_blurring == True'];32
0.14829543708052406;['Polyphagia == False', 'Genital_thrush == True'];70
0.11144032440073803;['sudden_weight_loss == False', 'Alopecia == True'];129
0.10679137048802656;['visual_blurring == True', 'Alopecia == True'];82
0.09912564841651228;['Polyphagia == False', 'Irritability == True'];42
0.055809174789937965;['Itching == True', 'Alopecia == True'];120
0.04948379717875101;['Age <= 42.0', 'Irritability == True'];33
0.04875091513951291;['Itching == True', 'Genital_thrush == True'];70
0.030921508764282346;['Polyuria == False', 'Alopecia == True'];108
0.023029208338100626;['muscle_stiffness == False', 'Alopecia == True'];107
0.02048206802492275;['Age <= 42.0', 'Alopecia == True'];27
0.018709991834255257;['Age > 47.5', 'Alopecia == True'];116
0.011176109864267314;['delayed_healing == True', 'Alopecia == True'];118
0.0009609557686236642;['Polyuria == False', 'Obesity == True'];32
0.0002754708051867505;['muscle_stiffness == False', 'Genital_thrush == True'];83
0.0;['Alopecia == False', 'Polyuria == True'];187
0.0;['delayed_healing == False', 'Polyuria == True'];120
0.0;['Itching == False', 'Polydipsia == True'];103
0.0;['Itching == False', 'Polyuria == True'];121
0.0;['muscle_stiffness == True', 'Genital_thrush == True'];33
0.0;['Age <= 42.0', 'Polyuria == True'];77
0.0;['Age <= 39.0', 'Obesity == True'];9
0.0;['Age <= 39.0', 'muscle_stiffness == True'];32
0.0;['Age <= 39.0', 'Polydipsia == True'];53
0.0;['Age <= 39.0', 'Polyuria == True'];61
0.0;['visual_blurring == True', 'Genital_thrush == True'];36
0.0;['sudden_weight_loss == True', 'Irritability == True'];68
0.0;['Age <= 37.0', 'muscle_stiffness == True'];20
0.0;['Age <= 37.0', 'Genital_thrush == True'];9
0.0;['Age <= 37.0', 'Polydipsia == True'];31
0.0;['Age <= 37.0', 'Polyuria == True'];36
