Quality;Description;n
0.3681223171722887;['Genital_thrush == True', 'Alopecia == True'];61
0.3681043597230529;['Age > 42.0', 'Alopecia == False'];187
0.36176977595528115;['muscle_stiffness == False'];325
0.3608690299794288;['Age > 42.0', 'sudden_weight_loss == True'];150
0.3551473154059033;['delayed_healing == True', 'partial_paresis == False'];112
0.3523235292867686;['Age <= 47.5', 'weakness == True'];122
0.3506964681337783;['Polyuria == False', 'Irritability == True'];37
0.34949066449348454;['sudden_weight_loss == False', 'weakness == True'];142
0.347905093319516;['Alopecia == False', 'Itching == True'];133
0.3463790779410314;['Alopecia == True', 'IsFemale == True'];27
0.34597868054771475;['Age > 39.0', 'partial_paresis == True'];181
0.34379235217834614;['Alopecia == True', 'partial_paresis == False'];129
0.34231369098908;['Age <= 37.0', 'IsFemale == True'];45
0.3404914632409961;['Polyphagia == True', 'Polyuria == False'];71
0.33622558278977976;['Age > 37.0', 'Itching == False'];179
0.33429901013273033;['Age > 42.0', 'sudden_weight_loss == False'];189
0.33253403045171015;['delayed_healing == True', 'Polyphagia == False'];96
0.3283081373874288;['Irritability == False', 'Polydipsia == False'];240
0.3214472998267134;['Polyphagia == True', 'IsFemale == True'];115
0.3091742217232182;['Polydipsia == True', 'weakness == False'];54
0.3050998108991987;['Genital_thrush == True', 'Itching == True'];70
0.29646585892323474;['Age <= 42.0', 'partial_paresis == True'];57
0.2961157862288393;['weakness == True', 'partial_paresis == False'];139
0.2938696695487901;['Age <= 47.5', 'Polyphagia == False'];180
0.29238610201918425;['Polyphagia == False', 'Itching == False'];164
0.2896760356146974;['Age <= 39.0', 'sudden_weight_loss == True'];45
0.282408461824944;['Polydipsia == True', 'delayed_healing == True'];122
0.28137740217802154;['Alopecia == False', 'IsFemale == False'];176
0.2654657821952173;['Age > 37.0', 'Itching == True'];233
0.26324705639452395;['Age <= 47.5', 'Polydipsia == False'];172
0.2631637254459187;['Age <= 42.0', 'Genital_thrush == False'];155
0.26128182332651323;['Age <= 39.0', 'Irritability == True'];25
0.26064363510776944;['weakness == True', 'IsFemale == True'];128
0.2600048825495982;['Age > 42.0', 'IsFemale == False'];221
0.25808758483203054;['Age > 39.0', 'IsFemale == False'];247
0.25604163748551567;['Age > 47.5', 'Polyphagia == True'];157
0.25526033124764247;['Age <= 47.5', 'Itching == False'];163
0.2540197272289433;['weakness == True', 'Itching == True'];188
0.2529777005448237;['Age <= 42.0', 'Polyphagia == True'];51
0.2506542955851643;['Polyphagia == False', 'IsFemale == True'];77
0.2503627487320303;['Age <= 37.0', 'delayed_healing == True'];26
0.24944468474767145;['Age > 39.0', 'Itching == True'];212
0.24774779691926202;['Age <= 42.0', 'delayed_healing == True'];52
0.24626479070907448;['muscle_stiffness == False', 'Genital_thrush == True'];83
0.24316781437350654;['Itching == False', 'weakness == False'];150
0.22980585706750034;['weakness == True', 'visual_blurring == False'];130
0.22319971515848724;['delayed_healing == False', 'visual_blurring == False'];178
0.21717935786477915;['Polyphagia == True', 'weakness == True'];162
0.21648014748431807;['Age <= 37.0', 'Itching == True'];20
0.2149085892126923;['Genital_thrush == False', 'Itching == True'];183
0.20723891418148987;['Irritability == False', 'Itching == True'];179
0.20447281024423347;['Age > 42.0', 'Polydipsia == False'];177
0.20185367398084963;['Age > 37.0', 'Polydipsia == False'];210
0.20144978275618142;['Age > 42.0', 'partial_paresis == True'];167
0.19983119683664752;['muscle_stiffness == False', 'Polyphagia == False'];217
0.19770175493632933;['Age <= 39.0', 'delayed_healing == True'];43
0.19693297748320182;['Age > 47.5', 'Polydipsia == False'];115
0.1856598706817425;['IsFemale == False', 'Itching == False'];175
0.1803974268781292;['delayed_healing == True', 'Genital_thrush == True'];68
0.16437379710442257;['Polyuria == False', 'delayed_healing == False'];161
0.16407054965783274;['Alopecia == False', 'Polyuria == False'];154
0.16316012810748193;['Age > 37.0', 'partial_paresis == True'];198
0.14294418843622525;['Polyphagia == True', 'partial_paresis == False'];87
0.14075027192866796;['Polyuria == False', 'partial_paresis == True'];56
0.1312063405896002;['Age <= 39.0', 'visual_blurring == True'];32
0.129500452796126;['Polydipsia == True', 'sudden_weight_loss == False'];84
0.1284191320384691;['visual_blurring == True', 'Itching == True'];151
0.1275734031546728;['Polydipsia == True', 'Itching == True'];130
0.12302870190401138;['partial_paresis == False', 'IsFemale == True'];68
0.11995437431368816;['delayed_healing == True', 'muscle_stiffness == True'];121
0.11581234141049013;['Age > 37.0', 'Genital_thrush == False'];305
0.09971351429724673;['Polydipsia == True', 'Polyphagia == False'];86
0.09879053504720631;['Age <= 39.0', 'Polyphagia == True'];42
0.09856444537774922;['weakness == False'];215
0.09783697413709969;['delayed_healing == True', 'IsFemale == False'];138
0.09764365872412673;['muscle_stiffness == False', 'Itching == False'];194
0.09578000449794166;['Polyphagia == False', 'Alopecia == True'];104
0.09546718884563798;['Alopecia == True', 'weakness == False'];63
0.09384981817754667;['muscle_stiffness == False', 'partial_paresis == False'];214
0.09324667141069498;['muscle_stiffness == False', 'Alopecia == True'];107
0.09094042159285431;['Age <= 37.0', 'visual_blurring == True'];23
0.09056749474051395;['Age <= 42.0', 'muscle_stiffness == False'];133
0.08754102817019294;['Age <= 42.0', 'Itching == False'];126
0.08740625180948713;['muscle_stiffness == False', 'sudden_weight_loss == False'];203
0.08698393898551485;['Age <= 37.0', 'Polyphagia == True'];24
0.08612132538610767;['Polydipsia == True', 'partial_paresis == True'];157
0.08150287395619904;['partial_paresis == False', 'Irritability == True'];55
0.08066730571966896;['Itching == True'];253
0.07959787254019735;['Polyuria == False', 'weakness == False'];142
0.07878439485492006;['IsFemale == False', 'Polydipsia == False'];220
0.07770565196483858;['Age > 37.0', 'IsFemale == True'];147
0.06813836797112804;['Age > 39.0', 'Genital_thrush == False'];281
0.06644845908087005;['Genital_thrush == False', 'IsFemale == True'];171
0.06560815716641355;['Age <= 47.5', 'muscle_stiffness == False'];193
0.06480096986770201;['Age <= 47.5', 'Alopecia == True'];63
0.06389402852162418;['Age > 42.0', 'Polydipsia == True'];162
0.06206372150615547;['IsFemale == False', 'visual_blurring == False'];207
0.059095894372045876;['Genital_thrush == False', 'Alopecia == False'];286
0.05737874354150929;['Age <= 42.0', 'Irritability == False'];148
0.052218770268955605;['IsFemale == False', 'partial_paresis == True'];100
0.04840322942650149;['Polyuria == True', 'weakness == False'];73
0.04793592317687034;['Polyphagia == True', 'Genital_thrush == False'];191
0.04770888080946606;['Polydipsia == True', 'Alopecia == False'];191
0.04762354779372584;['Age <= 39.0', 'partial_paresis == True'];43
0.04715444413651371;['Age > 47.5', 'Itching == True'];156
0.04050660535552886;['muscle_stiffness == True', 'Polyuria == True'];116
0.03979339539818583;['delayed_healing == True', 'sudden_weight_loss == False'];128
0.03968027449488942;['weakness == True', 'sudden_weight_loss == True'];163
0.0342615052292653;['Alopecia == False', 'weakness == False'];152
0.033729011490401306;['Polyuria == False', 'Polydipsia == False'];222
0.03341670279735742;['Age <= 47.5', 'Genital_thrush == False'];203
0.029534589034989067;['IsFemale == True'];192
0.025661117245806553;['Age > 39.0', 'sudden_weight_loss == False'];204
0.02442539896791429;['Alopecia == False', 'visual_blurring == False'];190
0.02384854489723892;['Polyphagia == False', 'visual_blurring == True'];89
0.023377128047286755;['Itching == False', 'visual_blurring == False'];185
0.02221430908843275;['Age > 39.0', 'IsFemale == True'];129
0.021850896501139583;['partial_paresis == True'];224
0.02097740420411942;['Age <= 47.5', 'visual_blurring == False'];196
0.016195041948655176;['Age > 42.0', 'Itching == True'];198
0.014873905167337553;['Irritability == False', 'weakness == False'];179
0.013182931840412915;['Age > 47.5', 'Polydipsia == True'];145
0.010787543959466961;['Genital_thrush == True', 'weakness == True'];71
0.009386867092303852;['Age > 39.0', 'Polyphagia == False'];181
0.007526346678758011;['muscle_stiffness == False', 'Irritability == False'];268
0.00493463550907533;['sudden_weight_loss == True', 'Alopecia == True'];50
0.004785996704796236;['visual_blurring == False'];287
0.001919686096325729;['Itching == False', 'Polydipsia == False'];164
0.0019172128754454398;['Age > 47.5', 'IsFemale == True'];98
0.0014740129926144596;['Genital_thrush == False', 'partial_paresis == True'];195
0.0012691574167323916;['Age > 42.0', 'IsFemale == True'];118
0.0010986441349395137;['Polydipsia == False'];287
0.001094457622329903;['Age > 47.5', 'Alopecia == False'];144
0.0010418273258019917;['Alopecia == True', 'visual_blurring == False'];97
0.00047305154133881616;['visual_blurring == True', 'weakness == False'];58
0.0;['Age <= 39.0', 'Alopecia == True'];18
0.0;['Age <= 39.0', 'muscle_stiffness == True'];32
0.0;['Age <= 39.0', 'Polydipsia == True'];53
0.0;['Age <= 39.0', 'Polyuria == True'];61
0.0;['Polyuria == True', 'delayed_healing == False'];120
0.0;['Polyuria == True', 'IsFemale == True'];129
0.0;['Irritability == False', 'IsFemale == True'];144
0.0;['Itching == False', 'Polyuria == True'];121
0.0;['Age <= 37.0', 'Alopecia == True'];14
0.0;['Age <= 37.0', 'muscle_stiffness == True'];20
0.0;['Age <= 37.0', 'partial_paresis == True'];26
0.0;['Age <= 37.0', 'delayed_healing == False'];82
0.0;['Age <= 37.0', 'Polydipsia == True'];31
0.0;['Age <= 37.0', 'Polyuria == True'];36
0.0;['sudden_weight_loss == True', 'Irritability == True'];68
0.0;['Genital_thrush == True', 'muscle_stiffness == True'];33
0.0;['Genital_thrush == True', 'Irritability == True'];43
0.0;['Genital_thrush == True', 'visual_blurring == True'];36
0.0;['Age <= 42.0', 'Polyuria == True'];77
0.0;['Alopecia == False', 'Polyuria == True'];187
0.0;['Polyphagia == True', 'weakness == False'];75
0.0;['Age > 39.0', 'Itching == False'];164
0.0;['Polydipsia == True', 'Irritability == True'];79
0.0;['Polydipsia == True', 'Itching == False'];103
0.0;['Polydipsia == True', 'Genital_thrush == True'];55
0.0;['Polydipsia == True', 'Polyuria == True'];193
0.0;['Polydipsia == True', 'IsFemale == True'];125
